,chars,words,commas,apostrophes,punctuations,avg_word_length,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
339,616.0,124.0,4.0,4.0,7.0,4.967741935483871,123.66120218579235,0.9972677595628415,93.0,0.75,46.0,0.3709677419354839,160,158,2
340,360.0,73.0,0.0,4.0,4.0,4.931506849315069,71.97183098591549,0.9859154929577464,53.0,0.726027397260274,39.0,0.5342465753424658,106,107,1
341,996.0,197.0,11.0,4.0,9.0,5.055837563451776,193.30584192439864,0.9812479285502469,152.0,0.7715736040609137,71.0,0.3604060913705584,263,261,2
342,267.0,54.0,2.0,5.0,3.0,4.944444444444445,53.65384615384615,0.9935897435897436,32.0,0.5925925925925926,18.0,0.3333333333333333,64,66,1
343,1215.0,229.0,8.0,7.0,10.0,5.3056768558951966,226.6461086637298,0.9897209985315711,171.0,0.7467248908296943,90.0,0.3930131004366812,309,303,4
344,434.0,91.0,0.0,2.0,5.0,4.769230769230769,88.97727272727273,0.9777722277722278,61.0,0.6703296703296703,26.0,0.2857142857142857,125,127,2
345,277.0,51.0,0.0,3.0,4.0,5.431372549019608,50.30612244897959,0.9863945578231292,38.0,0.7450980392156863,20.0,0.39215686274509803,73,75,1
346,830.0,168.0,2.0,4.0,13.0,4.940476190476191,164.9878048780488,0.9820702671312428,120.0,0.7142857142857143,53.0,0.31547619047619047,220,213,2
347,895.0,187.0,15.0,5.0,7.0,4.786096256684492,183.98907103825138,0.9838987756056223,128.0,0.6844919786096256,75.0,0.40106951871657753,229,228,2
348,740.0,143.0,1.0,6.0,9.0,5.174825174825175,142.66193853427896,0.9976359338061466,118.0,0.8251748251748252,50.0,0.34965034965034963,168,166,2
349,308.0,60.0,3.0,2.0,2.0,5.133333333333334,58.65497076023392,0.9775828460038987,46.0,0.7666666666666667,24.0,0.4,91,91,1
350,491.0,95.0,5.0,3.0,4.0,5.168421052631579,93.97849462365592,0.989247311827957,70.0,0.7368421052631579,35.0,0.3684210526315789,129,128,2
351,596.0,115.0,0.0,2.0,4.0,5.182608695652174,113.32142857142858,0.9854037267080746,77.0,0.6695652173913044,48.0,0.41739130434782606,159,158,2
352,952.0,190.0,6.0,5.0,7.0,5.010526315789473,188.65248226950357,0.9929078014184398,157.0,0.8263157894736842,79.0,0.41578947368421054,236,228,4
353,465.0,92.0,0.0,2.0,5.0,5.054347826086956,89.65909090909092,0.9745553359683796,62.0,0.6739130434782609,31.0,0.33695652173913043,120,116,2
354,479.0,95.0,0.0,4.0,8.0,5.042105263157895,93.29749103942653,0.982078853046595,84.0,0.8842105263157894,42.0,0.4421052631578947,126,126,3
355,292.0,65.0,7.0,2.0,2.0,4.492307692307692,64.0,0.9846153846153847,46.0,0.7076923076923077,21.0,0.3230769230769231,92,93,2
356,241.0,50.0,0.0,4.0,3.0,4.82,48.958333333333336,0.9791666666666667,39.0,0.78,20.0,0.4,55,53,1
357,949.0,178.0,7.0,6.0,7.0,5.331460674157303,176.65151515151516,0.9924242424242424,141.0,0.7921348314606742,80.0,0.449438202247191,224,225,3
358,841.0,170.0,0.0,5.0,7.0,4.947058823529412,169.3253968253968,0.9960317460317459,117.0,0.6882352941176471,64.0,0.3764705882352941,238,234,3
359,598.0,120.0,1.0,5.0,5.0,4.983333333333333,118.98305084745762,0.9915254237288135,91.0,0.7583333333333333,57.0,0.475,162,161,2
360,597.0,120.0,2.0,4.0,9.0,4.975,119.66101694915254,0.9971751412429378,89.0,0.7416666666666667,35.0,0.2916666666666667,173,174,2
361,1163.0,223.0,14.0,4.0,11.0,5.2152466367713,221.99095022624434,0.995475113122172,173.0,0.7757847533632287,76.0,0.34080717488789236,296,296,4
362,217.0,46.0,0.0,2.0,3.0,4.717391304347826,44.651162790697676,0.9706774519716886,34.0,0.7391304347826086,16.0,0.34782608695652173,68,68,1
363,600.0,123.0,9.0,4.0,4.0,4.878048780487805,121.98347107438016,0.9917355371900827,83.0,0.6747967479674797,38.0,0.3089430894308943,159,156,1
364,754.0,164.0,12.0,8.0,10.0,4.597560975609756,162.65020576131687,0.9917695473251028,113.0,0.6890243902439024,67.0,0.40853658536585363,199,200,3
365,271.0,58.0,0.0,4.0,3.0,4.672413793103448,58.0,1.0,38.0,0.6551724137931034,24.0,0.41379310344827586,83,85,1
366,568.0,114.0,5.0,4.0,7.0,4.982456140350878,113.32142857142858,0.9940476190476192,83.0,0.7280701754385965,45.0,0.39473684210526316,157,154,2
367,529.0,105.0,2.0,4.0,4.0,5.038095238095238,104.32038834951456,0.9935275080906149,80.0,0.7619047619047619,41.0,0.3904761904761905,157,156,2
368,223.0,50.0,3.0,3.0,4.0,4.46,49.65277777777778,0.9930555555555556,30.0,0.6,9.0,0.18,68,69,2
369,750.0,144.0,2.0,2.0,11.0,5.208333333333333,141.98581560283688,0.9860126083530338,101.0,0.7013888888888888,39.0,0.2708333333333333,189,189,2
370,491.0,96.0,1.0,4.0,5.0,5.114583333333333,95.31914893617021,0.9929078014184397,80.0,0.8333333333333334,35.0,0.3645833333333333,142,142,2
371,495.0,102.0,4.0,4.0,6.0,4.852941176470588,100.97999999999999,0.9899999999999999,73.0,0.7156862745098039,35.0,0.3431372549019608,134,133,2
372,446.0,88.0,0.0,2.0,6.0,5.068181818181818,86.65882352941176,0.98475935828877,62.0,0.7045454545454546,32.0,0.36363636363636365,109,110,2
373,1713.0,319.0,18.0,7.0,12.0,5.369905956112853,317.993690851735,0.9968454258675078,221.0,0.6927899686520376,105.0,0.329153605015674,377,374,4
374,732.0,144.0,6.0,4.0,8.0,5.083333333333333,143.3239436619718,0.9953051643192486,102.0,0.7083333333333334,63.0,0.4375,199,199,3
375,267.0,52.0,0.0,3.0,2.0,5.134615384615385,51.306666666666665,0.9866666666666666,36.0,0.6923076923076923,20.0,0.38461538461538464,73,73,1
376,775.0,158.0,10.0,4.0,14.0,4.905063291139241,157.6623931623932,0.997863247863248,122.0,0.7721518987341772,66.0,0.4177215189873418,212,215,2
377,930.0,180.0,6.0,2.0,12.0,5.166666666666667,175.96610169491524,0.9775894538606402,136.0,0.7555555555555555,60.0,0.3333333333333333,215,209,3
378,758.0,144.0,2.0,4.0,7.0,5.263888888888889,142.64788732394365,0.9906103286384975,91.0,0.6319444444444444,50.0,0.3472222222222222,171,169,3
379,980.0,186.0,11.0,7.0,7.0,5.268817204301075,184.65217391304347,0.9927536231884058,134.0,0.7204301075268817,73.0,0.3924731182795699,245,242,3
380,1137.0,210.0,7.0,6.0,11.0,5.414285714285715,208.9903846153846,0.9951923076923077,167.0,0.7952380952380952,83.0,0.3952380952380952,288,289,4
381,411.0,79.0,3.0,4.0,4.0,5.2025316455696204,77.97402597402598,0.987012987012987,66.0,0.8354430379746836,31.0,0.3924050632911392,111,110,2
382,186.0,35.0,1.0,2.0,1.0,5.314285714285714,34.0,0.9714285714285714,24.0,0.6857142857142857,14.0,0.4,51,50,2
383,964.0,199.0,2.0,9.0,9.0,4.844221105527638,196.3062605752961,0.9864636209813875,133.0,0.6683417085427136,77.0,0.3869346733668342,257,251,3
384,853.0,161.0,5.0,8.0,11.0,5.298136645962733,159.64989517819706,0.9916142557651991,124.0,0.7701863354037267,53.0,0.32919254658385094,215,213,3
385,1270.0,241.0,12.0,4.0,19.0,5.269709543568465,238.99159663865547,0.9916663760940061,188.0,0.7800829875518672,93.0,0.38589211618257263,318,317,4
386,757.0,149.0,0.0,6.0,8.0,5.080536912751678,146.986301369863,0.9864852440930404,109.0,0.7315436241610739,54.0,0.3624161073825503,199,197,4
387,219.0,46.0,2.0,2.0,5.0,4.760869565217392,45.0,0.9782608695652174,29.0,0.6304347826086957,14.0,0.30434782608695654,61,61,1
388,409.0,87.0,1.0,2.0,6.0,4.7011494252873565,85.65873015873017,0.9845831052727605,61.0,0.7011494252873564,25.0,0.28735632183908044,111,111,1
389,970.0,194.0,6.0,7.0,12.0,5.0,191.30555555555554,0.986111111111111,164.0,0.845360824742268,85.0,0.4381443298969072,240,240,4
390,667.0,139.0,3.0,10.0,10.0,4.798561151079137,136.97080291970804,0.9854014598540146,89.0,0.6402877697841727,40.0,0.28776978417266186,174,172,2
391,203.0,43.0,0.0,2.0,3.0,4.72093023255814,41.3,0.9604651162790697,30.0,0.6976744186046512,17.0,0.3953488372093023,62,62,2
392,994.0,200.0,12.0,5.0,14.0,4.97,199.0,0.995,145.0,0.725,64.0,0.32,239,234,4
393,630.0,128.0,3.0,2.0,7.0,4.921875,126.66133333333333,0.9895416666666667,94.0,0.734375,49.0,0.3828125,175,173,2
394,584.0,121.0,3.0,4.0,11.0,4.8264462809917354,120.32212885154061,0.9943977591036414,79.0,0.6528925619834711,42.0,0.34710743801652894,159,159,3
395,313.0,65.0,1.0,2.0,3.0,4.815384615384615,63.31182795698925,0.9740281224152192,46.0,0.7076923076923077,26.0,0.4,99,100,1
396,758.0,145.0,7.0,5.0,8.0,5.227586206896552,145.0,1.0,104.0,0.7172413793103448,51.0,0.35172413793103446,194,196,2
397,816.0,153.0,6.0,4.0,8.0,5.333333333333333,152.32450331125827,0.9955849889624724,106.0,0.6928104575163399,56.0,0.3660130718954248,193,190,3
398,1116.0,202.0,4.0,4.0,7.0,5.524752475247524,199.64333333333335,0.9883333333333334,127.0,0.6287128712871287,65.0,0.3217821782178218,277,269,3
399,1438.0,273.0,3.0,4.0,11.0,5.267399267399267,271.3210332103321,0.9938499384993849,210.0,0.7692307692307693,113.0,0.4139194139194139,360,357,4
400,107.0,23.0,0.0,2.0,1.0,4.6521739130434785,22.0,0.9565217391304348,13.0,0.5652173913043478,3.0,0.13043478260869565,36,36,1
401,736.0,142.0,2.0,4.0,7.0,5.183098591549296,140.64761904761903,0.9904761904761904,113.0,0.795774647887324,52.0,0.36619718309859156,178,175,3
402,805.0,153.0,2.0,5.0,7.0,5.261437908496732,151.64900662251654,0.9911699779249447,129.0,0.8431372549019608,60.0,0.39215686274509803,216,215,3
403,656.0,137.0,9.0,2.0,8.0,4.788321167883212,134.32330827067668,0.9804621041655232,91.0,0.6642335766423357,57.0,0.41605839416058393,182,181,3
404,1293.0,237.0,3.0,5.0,17.0,5.455696202531645,234.98297872340427,0.9914893617021278,174.0,0.7341772151898734,78.0,0.3291139240506329,286,282,4
405,776.0,144.0,4.0,4.0,8.0,5.388888888888889,142.30985915492957,0.988262910798122,112.0,0.7777777777777778,61.0,0.4236111111111111,193,192,3
406,929.0,182.0,8.0,5.0,10.0,5.104395604395604,181.32592592592593,0.9962962962962963,116.0,0.6373626373626373,67.0,0.36813186813186816,225,222,3
407,359.0,79.0,1.0,3.0,4.0,4.544303797468355,78.31601731601731,0.9913419913419913,52.0,0.6582278481012658,24.0,0.3037974683544304,91,90,1
408,858.0,170.0,2.0,4.0,7.0,5.047058823529412,166.9642857142857,0.982142857142857,113.0,0.6647058823529411,53.0,0.31176470588235294,241,243,3
409,718.0,136.0,8.0,4.0,8.0,5.279411764705882,135.3233830845771,0.9950248756218905,98.0,0.7205882352941176,44.0,0.3235294117647059,176,174,3
410,342.0,68.0,2.0,2.0,2.0,5.029411764705882,66.31282051282051,0.9751885369532428,44.0,0.6470588235294118,22.0,0.3235294117647059,98,95,2
411,338.0,75.0,3.0,4.0,4.0,4.506666666666667,74.65753424657534,0.9954337899543378,47.0,0.6266666666666667,29.0,0.38666666666666666,88,89,1
412,717.0,137.0,4.0,2.0,6.0,5.233576642335766,133.6318407960199,0.9754148963213132,97.0,0.708029197080292,41.0,0.29927007299270075,172,164,2
413,1081.0,202.0,5.0,6.0,14.0,5.351485148514851,198.97,0.985,143.0,0.7079207920792079,59.0,0.29207920792079206,267,260,4
414,990.0,195.0,4.0,6.0,10.0,5.076923076923077,189.94818652849742,0.9740932642487047,135.0,0.6923076923076923,57.0,0.2923076923076923,252,248,4
415,1509.0,272.0,17.0,7.0,9.0,5.547794117647059,269.31358024691355,0.9901234567901234,193.0,0.7095588235294118,91.0,0.33455882352941174,277,273,4
416,975.0,182.0,3.0,4.0,9.0,5.357142857142857,180.3148148148148,0.9907407407407407,134.0,0.7362637362637363,60.0,0.32967032967032966,230,226,3
417,1125.0,223.0,5.0,5.0,12.0,5.044843049327354,220.9909090909091,0.9909906237260497,168.0,0.7533632286995515,97.0,0.4349775784753363,284,286,4
418,652.0,132.0,5.0,4.0,8.0,4.9393939393939394,130.98461538461538,0.9923076923076923,91.0,0.6893939393939394,52.0,0.3939393939393939,168,172,1
419,682.0,139.0,6.0,3.0,8.0,4.906474820143885,136.97080291970804,0.9854014598540146,95.0,0.6834532374100719,39.0,0.2805755395683453,168,164,2
420,926.0,189.0,9.0,4.0,8.0,4.8994708994708995,186.6417112299465,0.9875222816399286,125.0,0.6613756613756614,60.0,0.31746031746031744,249,250,3
421,1241.0,241.0,5.0,7.0,13.0,5.149377593360996,237.97489539748952,0.9874476987447698,182.0,0.7551867219917012,91.0,0.3775933609958506,294,292,3
422,124.0,27.0,0.0,2.0,1.0,4.592592592592593,25.63888888888889,0.9495884773662552,16.0,0.5925925925925926,10.0,0.37037037037037035,44,45,1
423,397.0,84.0,1.0,2.0,3.0,4.726190476190476,82.0,0.9761904761904762,43.0,0.5119047619047619,25.0,0.2976190476190476,110,108,2
424,1053.0,222.0,11.0,7.0,6.0,4.743243243243243,217.64525993883794,0.9803840537785493,155.0,0.6981981981981982,107.0,0.481981981981982,272,269,3
425,927.0,182.0,9.0,5.0,11.0,5.093406593406593,180.32588454376165,0.9908015634272618,148.0,0.8131868131868132,67.0,0.36813186813186816,230,228,3
426,628.0,123.0,3.0,6.0,9.0,5.105691056910569,121.64462809917356,0.9889807162534435,98.0,0.7967479674796748,47.0,0.3821138211382114,121,121,3
427,284.0,58.0,0.0,2.0,6.0,4.896551724137931,55.65432098765432,0.9595572584078331,41.0,0.7068965517241379,24.0,0.41379310344827586,79,79,1
428,742.0,143.0,1.0,3.0,6.0,5.188811188811189,142.32387706855792,0.9952718676122931,107.0,0.7482517482517482,62.0,0.43356643356643354,204,201,2
429,1200.0,224.0,15.0,5.0,5.0,5.357142857142857,221.981981981982,0.990990990990991,153.0,0.6830357142857143,64.0,0.2857142857142857,280,275,4
430,482.0,95.0,6.0,2.0,7.0,5.073684210526316,92.6376811594203,0.9751334858886347,76.0,0.8,33.0,0.3473684210526316,124,124,3
431,171.0,38.0,0.0,2.0,2.0,4.5,37.0,0.9736842105263158,30.0,0.7894736842105263,21.0,0.5526315789473685,56,57,1
432,416.0,84.0,0.0,2.0,7.0,4.9523809523809526,81.63374485596708,0.97183029590437,61.0,0.7261904761904762,34.0,0.40476190476190477,112,113,2
433,440.0,88.0,3.0,2.0,2.0,5.0,86.65882352941176,0.98475935828877,62.0,0.7045454545454546,31.0,0.3522727272727273,110,110,2
434,879.0,161.0,5.0,4.0,5.0,5.459627329192546,160.3249475890985,0.9958071278825995,109.0,0.6770186335403726,48.0,0.2981366459627329,237,234,3
435,517.0,103.0,1.0,4.0,5.0,5.019417475728155,101.98019801980197,0.9900990099009901,71.0,0.6893203883495146,34.0,0.3300970873786408,142,142,2
436,1457.0,283.0,11.0,6.0,17.0,5.148409893992933,278.6358244365362,0.984578884934757,221.0,0.7809187279151943,122.0,0.43109540636042404,351,343,4
437,713.0,146.0,2.0,4.0,4.0,4.883561643835616,145.66203703703704,0.9976851851851852,96.0,0.6575342465753424,59.0,0.4041095890410959,179,176,2
438,544.0,107.0,0.0,2.0,4.0,5.08411214953271,104.98076923076924,0.9811286843997126,71.0,0.6635514018691588,37.0,0.34579439252336447,159,158,2
439,717.0,145.0,12.0,4.0,6.0,4.944827586206896,143.3239436619718,0.9884409907722194,105.0,0.7241379310344828,53.0,0.36551724137931035,166,164,2
440,470.0,95.0,3.0,2.0,5.0,4.947368421052632,93.31884057971014,0.9823035850495805,69.0,0.7263157894736842,30.0,0.3157894736842105,124,122,2
441,546.0,107.0,3.0,5.0,5.0,5.102803738317757,104.96190476190475,0.9809523809523808,75.0,0.7009345794392523,37.0,0.34579439252336447,146,148,2
442,1407.0,256.0,9.0,5.0,10.0,5.49609375,254.3202099737533,0.9934383202099738,177.0,0.69140625,93.0,0.36328125,327,322,4
443,1806.0,350.0,24.0,9.0,14.0,5.16,347.6532567049809,0.9932950191570883,254.0,0.7257142857142858,124.0,0.35428571428571426,386,378,4
444,237.0,51.0,1.0,3.0,3.0,4.647058823529412,50.6530612244898,0.9931972789115646,36.0,0.7058823529411765,18.0,0.35294117647058826,74,76,1
445,1088.0,206.0,1.0,6.0,11.0,5.281553398058253,203.6437908496732,0.9885620915032679,149.0,0.7233009708737864,82.0,0.39805825242718446,284,281,3
446,1104.0,226.0,12.0,4.0,10.0,4.884955752212389,224.99107142857142,0.9955357142857142,166.0,0.7345132743362832,80.0,0.35398230088495575,273,265,4
447,440.0,89.0,0.0,4.0,5.0,4.943820224719101,86.29457364341086,0.9696019510495602,53.0,0.5955056179775281,20.0,0.2247191011235955,129,129,1
448,376.0,77.0,0.0,4.0,3.0,4.883116883116883,76.31555555555555,0.991111111111111,63.0,0.8181818181818182,31.0,0.4025974025974026,103,105,1
449,1012.0,199.0,14.0,8.0,10.0,5.085427135678392,195.9795918367347,0.9848220695313301,139.0,0.6984924623115578,61.0,0.3065326633165829,220,215,4
450,429.0,88.0,1.0,2.0,6.0,4.875,85.9764705882353,0.9770053475935829,65.0,0.7386363636363636,25.0,0.2840909090909091,126,127,2
451,985.0,195.0,2.0,2.0,9.0,5.051282051282051,192.65277777777777,0.9879629629629629,133.0,0.6820512820512821,74.0,0.37948717948717947,254,253,3
452,271.0,57.0,0.0,2.0,2.0,4.754385964912281,55.65432098765432,0.9763915962746372,37.0,0.6491228070175439,19.0,0.3333333333333333,77,77,2
453,656.0,137.0,8.0,4.0,6.0,4.788321167883212,136.32345679012346,0.9950617283950618,106.0,0.7737226277372263,51.0,0.3722627737226277,149,148,2
454,771.0,160.0,8.0,4.0,12.0,4.81875,157.29957805907173,0.9831223628691983,135.0,0.84375,63.0,0.39375,188,186,3
455,940.0,184.0,3.0,4.0,7.0,5.108695652173913,182.98901098901098,0.9945054945054944,152.0,0.8260869565217391,83.0,0.45108695652173914,258,258,3
456,551.0,105.0,1.0,2.0,8.0,5.247619047619048,101.62091503267973,0.9678182384064736,70.0,0.6666666666666666,28.0,0.26666666666666666,133,127,2
457,669.0,131.0,6.0,6.0,8.0,5.106870229007634,129.30749354005167,0.9870801033591731,97.0,0.7404580152671756,49.0,0.37404580152671757,176,177,2
458,462.0,89.0,0.0,2.0,4.0,5.191011235955056,85.9764705882353,0.9660277594183742,59.0,0.6629213483146067,23.0,0.25842696629213485,136,136,2
459,158.0,32.0,0.0,3.0,0.0,4.9375,32.0,1.0,20.0,0.625,12.0,0.375,53,55,1
460,678.0,129.0,1.0,6.0,8.0,5.255813953488372,126.62992125984252,0.9816272965879265,92.0,0.7131782945736435,44.0,0.34108527131782945,167,167,3
461,415.0,82.0,1.0,2.0,5.0,5.060975609756097,80.65822784810126,0.9836369249768446,59.0,0.7195121951219512,28.0,0.34146341463414637,104,105,2
462,210.0,44.0,0.0,2.0,2.0,4.7727272727272725,43.0,0.9772727272727273,34.0,0.7727272727272727,12.0,0.2727272727272727,61,61,1
463,898.0,173.0,4.0,4.0,8.0,5.190751445086705,170.9766081871345,0.9883040935672515,138.0,0.7976878612716763,69.0,0.3988439306358382,232,228,3
464,775.0,155.0,5.0,4.0,9.0,5.0,153.98692810457516,0.9934640522875816,122.0,0.7870967741935484,54.0,0.34838709677419355,192,185,3
465,371.0,78.0,0.0,2.0,4.0,4.756410256410256,76.0,0.9743589743589743,54.0,0.6923076923076923,31.0,0.3974358974358974,100,99,2
466,923.0,189.0,5.0,8.0,8.0,4.883597883597884,186.97860962566844,0.9893048128342246,138.0,0.7301587301587301,78.0,0.4126984126984127,254,252,3
467,448.0,97.0,3.0,3.0,4.0,4.618556701030927,95.63859649122806,0.9859649122807016,60.0,0.6185567010309279,45.0,0.4639175257731959,140,139,0
468,846.0,173.0,3.0,7.0,8.0,4.890173410404624,171.65107212475633,0.9922027290448342,140.0,0.8092485549132948,80.0,0.4624277456647399,209,201,3
469,1069.0,215.0,7.0,5.0,11.0,4.972093023255814,213.65414710485135,0.9937402190923319,171.0,0.7953488372093023,86.0,0.4,264,262,4
470,1359.0,249.0,7.0,6.0,16.0,5.457831325301205,246.9918699186992,0.9919352205570249,198.0,0.7951807228915663,93.0,0.37349397590361444,325,324,3
471,511.0,101.0,1.0,6.0,3.0,5.0594059405940595,100.65993265993266,0.9966329966329966,83.0,0.8217821782178217,47.0,0.46534653465346537,147,148,2
472,1591.0,291.0,9.0,5.0,16.0,5.4673539518900345,288.31487889273353,0.9907727797001152,217.0,0.7457044673539519,104.0,0.35738831615120276,362,355,4
473,567.0,113.0,0.0,5.0,5.0,5.017699115044247,110.62462462462463,0.978978978978979,72.0,0.6371681415929203,42.0,0.37168141592920356,135,137,2
474,531.0,109.0,6.0,2.0,6.0,4.871559633027523,107.99999999999999,0.9908256880733943,83.0,0.7614678899082569,53.0,0.48623853211009177,154,155,1
475,688.0,131.0,6.0,4.0,6.0,5.251908396946565,129.64599483204134,0.9896640826873385,102.0,0.7786259541984732,59.0,0.45038167938931295,181,180,2
476,659.0,126.0,0.0,4.0,6.0,5.23015873015873,124.98387096774192,0.9919354838709676,98.0,0.7777777777777778,48.0,0.38095238095238093,147,144,3
477,348.0,78.0,0.0,2.0,7.0,4.461538461538462,76.31555555555555,0.9784045584045583,43.0,0.5512820512820513,30.0,0.38461538461538464,91,92,1
478,844.0,158.0,1.0,5.0,7.0,5.341772151898734,157.32478632478634,0.9957264957264959,93.0,0.5886075949367089,51.0,0.3227848101265823,226,226,3
479,284.0,59.0,3.0,2.0,3.0,4.813559322033898,57.654761904761905,0.9771993543179984,41.0,0.6949152542372882,17.0,0.288135593220339,83,84,2
480,1108.0,237.0,5.0,2.0,17.0,4.675105485232067,232.6551724137931,0.9816673941510258,167.0,0.7046413502109705,93.0,0.3924050632911392,283,277,1
481,545.0,104.0,0.0,2.0,6.0,5.240384615384615,101.64026402640263,0.9773102310231022,76.0,0.7307692307692307,32.0,0.3076923076923077,143,138,2
482,1155.0,223.0,9.0,4.0,12.0,5.179372197309417,219.97285067873304,0.9864253393665159,191.0,0.8565022421524664,88.0,0.39461883408071746,289,288,3
483,1110.0,228.0,12.0,6.0,14.0,4.868421052631579,224.3008849557522,0.9837758112094395,158.0,0.6929824561403509,85.0,0.37280701754385964,271,267,3
484,151.0,31.0,0.0,2.0,1.0,4.870967741935484,30.000000000000004,0.9677419354838711,19.0,0.6129032258064516,10.0,0.3225806451612903,50,51,2
485,972.0,192.0,4.0,4.0,5.0,5.0625,190.65263157894736,0.9929824561403509,133.0,0.6927083333333334,73.0,0.3802083333333333,254,253,3
486,966.0,194.0,6.0,6.0,11.0,4.979381443298969,192.65277777777777,0.9930555555555555,151.0,0.7783505154639175,73.0,0.37628865979381443,219,211,3
487,493.0,92.0,5.0,2.0,7.0,5.358695652173913,91.0,0.9891304347826086,66.0,0.717391304347826,19.0,0.20652173913043478,121,117,2
488,704.0,143.0,3.0,2.0,12.0,4.923076923076923,140.9857142857143,0.985914085914086,106.0,0.7412587412587412,51.0,0.35664335664335667,181,175,3
489,450.0,87.0,1.0,2.0,4.0,5.172413793103448,85.31746031746032,0.9806604634190841,58.0,0.6666666666666666,26.0,0.2988505747126437,116,115,2
490,666.0,134.0,0.0,2.0,7.0,4.970149253731344,130.3076923076923,0.9724454649827783,88.0,0.6567164179104478,46.0,0.34328358208955223,188,188,1
491,809.0,171.0,5.0,7.0,8.0,4.730994152046784,170.32544378698225,0.9960552268244576,129.0,0.7543859649122807,64.0,0.3742690058479532,212,208,4
492,446.0,90.0,1.0,4.0,5.0,4.955555555555556,87.97701149425288,0.9775223499361431,66.0,0.7333333333333333,36.0,0.4,122,124,2
493,459.0,98.0,4.0,3.0,4.0,4.683673469387755,96.65964912280701,0.9863229502327246,60.0,0.6122448979591837,24.0,0.24489795918367346,135,135,2
494,1075.0,213.0,15.0,6.0,14.0,5.046948356807512,210.98104265402844,0.990521327014218,162.0,0.7605633802816901,64.0,0.3004694835680751,257,255,3
495,384.0,78.0,4.0,2.0,3.0,4.923076923076923,77.0,0.9871794871794872,57.0,0.7307692307692307,23.0,0.2948717948717949,94,96,1
496,594.0,119.0,6.0,4.0,8.0,4.991596638655462,117.98290598290598,0.9914529914529914,92.0,0.773109243697479,41.0,0.3445378151260504,149,148,3
497,695.0,136.0,3.0,5.0,5.0,5.110294117647059,135.3233830845771,0.9950248756218905,92.0,0.6764705882352942,49.0,0.3602941176470588,186,185,3
498,304.0,62.0,0.0,4.0,4.0,4.903225806451613,60.96666666666666,0.9833333333333333,46.0,0.7419354838709677,20.0,0.3225806451612903,82,82,1
499,933.0,181.0,0.0,5.0,2.0,5.154696132596685,177.64044943820224,0.9814389471723881,150.0,0.8287292817679558,73.0,0.40331491712707185,226,222,3
500,821.0,163.0,6.0,5.0,5.0,5.03680981595092,162.66252587991718,0.9979296066252588,118.0,0.7239263803680982,67.0,0.4110429447852761,215,211,3
501,721.0,130.0,1.0,2.0,8.0,5.546153846153846,126.62992125984252,0.974076317383404,83.0,0.6384615384615384,41.0,0.3153846153846154,185,180,2
502,563.0,108.0,0.0,5.0,6.0,5.212962962962963,107.66037735849056,0.9968553459119497,84.0,0.7777777777777778,43.0,0.39814814814814814,155,153,2
503,603.0,114.0,1.0,2.0,6.0,5.2894736842105265,111.98198198198199,0.9822980875612455,89.0,0.7807017543859649,39.0,0.34210526315789475,161,160,2
504,347.0,71.0,0.0,2.0,5.0,4.887323943661972,69.31372549019608,0.9762496547914941,45.0,0.6338028169014085,25.0,0.352112676056338,99,96,1
505,601.0,136.0,1.0,8.0,6.0,4.419117647058823,133.98496240601503,0.9851835471030517,88.0,0.6470588235294118,57.0,0.41911764705882354,172,168,1
506,350.0,70.0,3.0,2.0,4.0,5.0,68.65671641791045,0.9808102345415778,53.0,0.7571428571428571,23.0,0.32857142857142857,96,93,2
507,993.0,196.0,8.0,5.0,8.0,5.066326530612245,194.98969072164948,0.9948453608247423,154.0,0.7857142857142857,93.0,0.4744897959183674,246,241,3
508,613.0,127.0,2.0,4.0,6.0,4.826771653543307,127.0,1.0,90.0,0.7086614173228346,42.0,0.33070866141732286,179,181,2
509,242.0,53.0,0.0,2.0,4.0,4.566037735849057,52.0,0.9811320754716981,33.0,0.6226415094339622,19.0,0.3584905660377358,67,69,1
510,517.0,109.0,7.0,3.0,3.0,4.743119266055046,108.32087227414331,0.9937694704049845,72.0,0.6605504587155964,34.0,0.3119266055045872,143,143,2
511,588.0,120.0,7.0,4.0,7.0,4.9,119.66101694915254,0.9971751412429378,89.0,0.7416666666666667,45.0,0.375,160,164,2
512,517.0,111.0,10.0,4.0,8.0,4.657657657657658,111.0,1.0,82.0,0.7387387387387387,41.0,0.36936936936936937,137,138,3
513,1699.0,340.0,20.0,5.0,18.0,4.997058823529412,337.98816568047334,0.9940828402366864,290.0,0.8529411764705882,153.0,0.45,385,382,4
514,396.0,85.0,0.0,4.0,8.0,4.658823529411765,82.61044176706828,0.9718875502008033,67.0,0.788235294117647,31.0,0.36470588235294116,107,104,2
515,395.0,81.0,2.0,5.0,3.0,4.8765432098765435,78.63247863247864,0.9707713411417116,59.0,0.7283950617283951,23.0,0.2839506172839506,120,121,1
516,1603.0,306.0,19.0,10.0,17.0,5.238562091503268,304.3223684210526,0.9945175438596491,231.0,0.7549019607843137,109.0,0.3562091503267974,342,334,4
517,217.0,44.0,0.0,2.0,1.0,4.931818181818182,43.0,0.9772727272727273,33.0,0.75,19.0,0.4318181818181818,66,67,1
