,chars,words,commas,apostrophes,punctuations,avg_word_length,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
446,816.0,164.0,0.0,7.0,8.0,4.975609756097561,163.32510288065845,0.9958847736625516,106.0,0.6463414634146342,84.0,0.5121951219512195,175,175,2
447,842.0,158.0,3.0,2.0,9.0,5.329113924050633,155.6494623655914,0.9851231795290595,131.0,0.8291139240506329,75.0,0.47468354430379744,210,202,3
448,1075.0,205.0,3.0,6.0,12.0,5.2439024390243905,200.96059113300493,0.9802955665024631,165.0,0.8048780487804879,89.0,0.43414634146341463,272,271,4
449,767.0,141.0,2.0,2.0,5.0,5.439716312056738,138.64734299516908,0.9833144893274403,121.0,0.8581560283687943,62.0,0.4397163120567376,170,166,2
450,1066.0,192.0,4.0,3.0,8.0,5.552083333333333,190.65263157894736,0.9929824561403509,137.0,0.7135416666666666,77.0,0.4010416666666667,282,278,3
451,1461.0,267.0,11.0,6.0,11.0,5.47191011235955,265.6566037735849,0.9949685534591194,213.0,0.797752808988764,128.0,0.4794007490636704,328,323,3
452,669.0,125.0,3.0,4.0,7.0,5.352,123.6449864498645,0.989159891598916,92.0,0.736,51.0,0.408,190,188,3
453,796.0,150.0,3.0,4.0,9.0,5.306666666666667,148.64864864864865,0.990990990990991,121.0,0.8066666666666666,73.0,0.4866666666666667,196,192,3
454,362.0,70.0,0.0,4.0,5.0,5.171428571428572,68.97058823529412,0.9852941176470588,62.0,0.8857142857142857,25.0,0.35714285714285715,90,91,1
455,964.0,175.0,9.0,4.0,9.0,5.508571428571429,173.98843930635837,0.9942196531791907,142.0,0.8114285714285714,72.0,0.4114285714285714,227,224,4
456,537.0,100.0,1.0,2.0,4.0,5.37,98.31958762886597,0.9831958762886598,82.0,0.82,40.0,0.4,126,127,2
457,1251.0,234.0,14.0,7.0,7.0,5.346153846153846,232.99137931034483,0.9956896551724138,195.0,0.8333333333333334,113.0,0.4829059829059829,315,309,3
458,412.0,83.0,1.0,2.0,4.0,4.963855421686747,80.97500000000001,0.9756024096385543,64.0,0.7710843373493976,28.0,0.3373493975903614,114,114,1
459,757.0,139.0,2.0,5.0,8.0,5.446043165467626,137.30900243309003,0.9878345498783455,114.0,0.8201438848920863,58.0,0.4172661870503597,175,173,2
460,791.0,153.0,8.0,3.0,5.0,5.169934640522876,151.98675496688742,0.9933774834437086,119.0,0.7777777777777778,65.0,0.42483660130718953,211,210,3
461,954.0,178.0,4.0,6.0,7.0,5.359550561797753,176.65151515151516,0.9924242424242424,154.0,0.8651685393258427,83.0,0.46629213483146065,193,189,3
462,1218.0,222.0,3.0,4.0,11.0,5.486486486486487,219.9818181818182,0.990909090909091,185.0,0.8333333333333334,94.0,0.42342342342342343,303,295,3
463,546.0,105.0,5.0,6.0,6.0,5.2,104.66019417475728,0.9967637540453074,81.0,0.7714285714285715,40.0,0.38095238095238093,136,137,2
464,674.0,131.0,2.0,5.0,7.0,5.145038167938932,127.64566929133859,0.974394422071287,99.0,0.7557251908396947,59.0,0.45038167938931295,158,152,2
465,502.0,102.0,1.0,4.0,6.0,4.921568627450981,100.97999999999999,0.9899999999999999,75.0,0.7352941176470589,48.0,0.47058823529411764,145,142,1
466,1589.0,269.0,13.0,8.0,12.0,5.907063197026022,267.65667915106116,0.9950062421972533,201.0,0.7472118959107806,97.0,0.36059479553903345,342,336,4
467,1056.0,191.0,7.0,7.0,4.0,5.528795811518324,189.652557319224,0.9929453262786597,167.0,0.8743455497382199,88.0,0.4607329842931937,255,254,4
468,1171.0,212.0,11.0,5.0,9.0,5.523584905660377,209.65390749601278,0.9889335259245886,177.0,0.8349056603773585,99.0,0.4669811320754717,293,291,4
469,1120.0,192.0,4.0,5.0,8.0,5.833333333333333,187.2842105263158,0.9754385964912281,149.0,0.7760416666666666,76.0,0.3958333333333333,258,253,4
470,688.0,131.0,1.0,2.0,7.0,5.251908396946565,128.30729166666666,0.9794449745547074,108.0,0.8244274809160306,52.0,0.3969465648854962,165,165,1
471,948.0,178.0,3.0,2.0,13.0,5.325842696629214,175.31428571428572,0.9849117174959872,139.0,0.7808988764044944,78.0,0.43820224719101125,252,247,3
472,1077.0,208.0,12.0,3.0,11.0,5.177884615384615,206.9902912621359,0.9951456310679612,167.0,0.8028846153846154,92.0,0.4423076923076923,275,272,3
473,735.0,144.0,1.0,4.0,7.0,5.104166666666667,142.30985915492957,0.988262910798122,115.0,0.7986111111111112,66.0,0.4583333333333333,192,188,3
474,1641.0,292.0,4.0,5.0,13.0,5.61986301369863,289.6505747126437,0.9919540229885058,240.0,0.821917808219178,143.0,0.4897260273972603,375,362,3
475,825.0,151.0,6.0,4.0,9.0,5.4635761589403975,149.98657718120808,0.993288590604027,123.0,0.8145695364238411,69.0,0.45695364238410596,209,207,4
476,1115.0,219.0,5.0,5.0,21.0,5.091324200913242,217.65437788018434,0.9938556067588326,179.0,0.817351598173516,103.0,0.4703196347031963,297,291,3
477,683.0,132.0,3.0,4.0,8.0,5.174242424242424,130.64615384615385,0.9897435897435898,102.0,0.7727272727272727,56.0,0.42424242424242425,185,182,3
478,992.0,180.0,4.0,2.0,10.0,5.511111111111111,176.9774011299435,0.9832077840552417,145.0,0.8055555555555556,86.0,0.4777777777777778,225,219,3
479,976.0,190.0,9.0,6.0,15.0,5.136842105263158,188.65248226950357,0.9929078014184398,148.0,0.7789473684210526,85.0,0.4473684210526316,245,235,4
480,713.0,142.0,5.0,2.0,8.0,5.02112676056338,140.32374100719423,0.9881953592055932,108.0,0.7605633802816901,63.0,0.44366197183098594,196,193,3
481,1324.0,249.0,5.0,11.0,14.0,5.317269076305221,247.31983805668014,0.9932523616734142,205.0,0.8232931726907631,109.0,0.43775100401606426,314,307,4
482,778.0,142.0,1.0,2.0,10.0,5.47887323943662,138.63309352517985,0.9762893910223933,123.0,0.8661971830985915,64.0,0.4507042253521127,205,203,3
483,840.0,174.0,8.0,7.0,14.0,4.827586206896552,170.2906976744186,0.9786821705426356,104.0,0.5977011494252874,64.0,0.367816091954023,218,215,1
484,1877.0,353.0,17.0,4.0,12.0,5.317280453257791,350.653371320038,0.99335232668566,288.0,0.8158640226628895,154.0,0.43626062322946174,429,418,4
485,194.0,41.0,0.0,2.0,2.0,4.7317073170731705,39.64912280701754,0.9670517757809156,34.0,0.8292682926829268,15.0,0.36585365853658536,58,59,1
486,1291.0,249.0,11.0,5.0,10.0,5.184738955823293,247.6558704453441,0.9946018893387314,209.0,0.8393574297188755,117.0,0.46987951807228917,301,294,4
487,1373.0,260.0,7.0,3.0,11.0,5.280769230769231,256.640826873385,0.987080103359173,210.0,0.8076923076923077,121.0,0.4653846153846154,331,328,4
488,1128.0,215.0,13.0,3.0,9.0,5.246511627906977,213.9906103286385,0.9953051643192489,169.0,0.786046511627907,82.0,0.3813953488372093,260,260,2
489,991.0,181.0,3.0,8.0,9.0,5.475138121546961,179.3147113594041,0.9906890130353818,155.0,0.856353591160221,84.0,0.46408839779005523,232,230,3
490,616.0,114.0,0.0,2.0,5.0,5.4035087719298245,111.98198198198199,0.9822980875612455,88.0,0.7719298245614035,52.0,0.45614035087719296,168,166,2
491,655.0,121.0,1.0,5.0,5.0,5.413223140495868,120.32212885154061,0.9943977591036414,99.0,0.8181818181818182,63.0,0.5206611570247934,161,158,2
492,1119.0,216.0,5.0,2.0,11.0,5.180555555555555,213.9906103286385,0.9906972700399931,160.0,0.7407407407407407,94.0,0.4351851851851852,291,291,3
493,1193.0,233.0,10.0,2.0,9.0,5.120171673819742,230.9913043478261,0.9913789886172794,195.0,0.8369098712446352,112.0,0.48068669527896996,281,281,4
494,775.0,152.0,1.0,5.0,12.0,5.098684210526316,148.95999999999998,0.9799999999999999,115.0,0.756578947368421,69.0,0.45394736842105265,209,206,2
495,1002.0,185.0,5.0,2.0,7.0,5.416216216216216,182.65201465201466,0.9873081873081874,135.0,0.7297297297297297,75.0,0.40540540540540543,264,257,4
496,1224.0,233.0,8.0,3.0,9.0,5.253218884120171,230.3102453102453,0.9884559884559885,180.0,0.7725321888412017,112.0,0.48068669527896996,312,306,4
497,1255.0,243.0,6.0,8.0,14.0,5.1646090534979425,238.98326359832635,0.9834702205692443,201.0,0.8271604938271605,110.0,0.45267489711934156,290,276,4
498,802.0,148.0,5.0,3.0,5.0,5.418918918918919,146.31050228310502,0.9885844748858448,123.0,0.831081081081081,74.0,0.5,196,194,3
499,1142.0,211.0,1.0,11.0,9.0,5.412322274881516,207.64423076923077,0.9840958804228946,166.0,0.7867298578199052,87.0,0.41232227488151657,234,222,3
500,1251.0,226.0,4.0,6.0,14.0,5.535398230088496,224.99107142857142,0.9955357142857142,168.0,0.7433628318584071,82.0,0.36283185840707965,306,300,3
501,928.0,166.0,4.0,4.0,7.0,5.590361445783133,164.3130081300813,0.9898373983739838,152.0,0.9156626506024096,80.0,0.4819277108433735,218,215,4
502,853.0,165.0,6.0,2.0,9.0,5.16969696969697,162.65020576131687,0.9857588227958598,148.0,0.896969696969697,73.0,0.44242424242424244,202,195,4
503,1145.0,206.0,3.0,8.0,10.0,5.558252427184466,203.98039215686273,0.9901960784313725,158.0,0.7669902912621359,87.0,0.4223300970873786,283,276,3
504,465.0,94.0,1.0,2.0,5.0,4.946808510638298,91.63736263736264,0.974865559971943,72.0,0.7659574468085106,47.0,0.5,132,131,2
505,683.0,126.0,2.0,2.0,8.0,5.420634920634921,124.32249322493224,0.9866864541661289,81.0,0.6428571428571429,51.0,0.40476190476190477,172,171,3
506,813.0,150.0,2.0,5.0,9.0,5.42,147.63513513513513,0.9842342342342342,130.0,0.8666666666666667,71.0,0.47333333333333333,208,206,3
507,1069.0,192.0,4.0,8.0,8.0,5.567708333333333,188.96842105263158,0.9842105263157895,169.0,0.8802083333333334,99.0,0.515625,247,242,4
508,858.0,166.0,1.0,4.0,9.0,5.168674698795181,163.97560975609755,0.9878048780487805,153.0,0.9216867469879518,82.0,0.4939759036144578,221,220,3
509,330.0,61.0,2.0,2.0,2.0,5.409836065573771,59.6551724137931,0.9779536461277558,51.0,0.8360655737704918,31.0,0.5081967213114754,96,96,1
510,1203.0,226.0,14.0,7.0,7.0,5.323008849557522,223.65470852017938,0.9896226040715902,174.0,0.7699115044247787,96.0,0.4247787610619469,259,254,3
511,932.0,176.0,9.0,5.0,7.0,5.295454545454546,173.639846743295,0.9865900383141762,155.0,0.8806818181818182,89.0,0.5056818181818182,242,239,3
512,838.0,148.0,4.0,4.0,6.0,5.662162162162162,146.64840182648402,0.9908675799086758,119.0,0.8040540540540541,54.0,0.36486486486486486,196,189,3
513,830.0,159.0,9.0,2.0,7.0,5.220125786163522,157.32478632478634,0.9894640649357632,109.0,0.6855345911949685,63.0,0.39622641509433965,234,231,2
514,1017.0,194.0,5.0,2.0,11.0,5.242268041237113,190.64223385689354,0.9826919270973894,154.0,0.7938144329896907,89.0,0.4587628865979381,246,237,3
515,874.0,160.0,1.0,5.0,7.0,5.4625,158.9873417721519,0.9936708860759493,124.0,0.775,72.0,0.45,219,214,3
516,584.0,108.0,1.0,7.0,7.0,5.407407407407407,105.96226415094338,0.981132075471698,95.0,0.8796296296296297,50.0,0.46296296296296297,141,134,3
517,1122.0,199.0,4.0,4.0,10.0,5.63819095477387,197.65313028764805,0.9932318104906938,155.0,0.7788944723618091,85.0,0.4271356783919598,275,269,3
518,823.0,146.0,5.0,5.0,8.0,5.636986301369863,143.97222222222223,0.9861111111111112,114.0,0.7808219178082192,54.0,0.3698630136986301,202,199,3
519,1224.0,217.0,5.0,3.0,12.0,5.640552995391705,216.66356589147287,0.9984496124031008,169.0,0.7788018433179723,89.0,0.41013824884792627,274,269,3
520,1207.0,233.0,10.0,4.0,10.0,5.180257510729613,231.31890331890332,0.9927849927849928,182.0,0.7811158798283262,103.0,0.44206008583690987,283,282,4
521,723.0,136.0,2.0,2.0,4.0,5.3161764705882355,133.64661654135338,0.9826957098628926,110.0,0.8088235294117647,63.0,0.4632352941176471,191,185,3
522,860.0,169.0,9.0,2.0,8.0,5.088757396449704,166.9879518072289,0.9880943893918871,139.0,0.8224852071005917,83.0,0.4911242603550296,218,217,3
523,807.0,152.0,4.0,2.0,7.0,5.309210526315789,149.98657718120808,0.98675379724479,145.0,0.9539473684210527,74.0,0.4868421052631579,205,199,2
524,966.0,184.0,9.0,5.0,7.0,5.25,182.98901098901098,0.9945054945054944,159.0,0.8641304347826086,87.0,0.47282608695652173,247,245,4
525,773.0,143.0,3.0,2.0,6.0,5.405594405594406,140.64761904761903,0.9835497835497834,120.0,0.8391608391608392,67.0,0.46853146853146854,200,198,2
526,1148.0,222.0,9.0,6.0,16.0,5.171171171171171,221.32727272727274,0.9969696969696971,177.0,0.7972972972972973,93.0,0.4189189189189189,265,264,3
527,793.0,147.0,2.0,2.0,10.0,5.394557823129252,143.63425925925927,0.9771038044847569,115.0,0.782312925170068,63.0,0.42857142857142855,207,204,3
528,491.0,90.0,1.0,4.0,4.0,5.455555555555556,89.65909090909092,0.9962121212121213,83.0,0.9222222222222223,40.0,0.4444444444444444,123,123,2
529,344.0,66.0,0.0,4.0,3.0,5.212121212121212,64.96875,0.984375,47.0,0.7121212121212122,25.0,0.3787878787878788,95,95,0
530,821.0,150.0,4.0,5.0,9.0,5.473333333333334,148.32426303854876,0.9888284202569918,113.0,0.7533333333333333,50.0,0.3333333333333333,208,207,3
531,1001.0,181.0,6.0,6.0,9.0,5.530386740331492,180.66294227188084,0.9981378026070764,135.0,0.7458563535911602,81.0,0.44751381215469616,237,235,3
532,805.0,151.0,3.0,4.0,9.0,5.33112582781457,149.98657718120808,0.993288590604027,132.0,0.8741721854304636,79.0,0.5231788079470199,211,205,2
533,896.0,173.0,3.0,4.0,8.0,5.179190751445087,171.65107212475633,0.9922027290448342,130.0,0.7514450867052023,68.0,0.3930635838150289,226,225,3
534,947.0,182.0,4.0,4.0,6.0,5.2032967032967035,181.66296296296295,0.9981481481481481,147.0,0.8076923076923077,77.0,0.4230769230769231,251,243,2
535,1078.0,188.0,11.0,5.0,8.0,5.73404255319149,187.32616487455198,0.9964157706093191,148.0,0.7872340425531915,76.0,0.40425531914893614,242,240,3
536,773.0,144.0,0.0,6.0,7.0,5.368055555555555,142.64788732394365,0.9906103286384975,116.0,0.8055555555555556,62.0,0.4305555555555556,201,200,3
537,249.0,48.0,1.0,2.0,4.0,5.1875,47.0,0.9791666666666666,41.0,0.8541666666666666,17.0,0.3541666666666667,75,76,2
538,1326.0,244.0,10.0,12.0,11.0,5.434426229508197,242.6556473829201,0.9944903581267217,205.0,0.8401639344262295,117.0,0.47950819672131145,273,265,4
539,1464.0,263.0,11.0,6.0,8.0,5.566539923954372,261.99233716475095,0.9961685823754789,219.0,0.8326996197718631,113.0,0.4296577946768061,342,337,4
540,824.0,154.0,0.0,5.0,6.0,5.35064935064935,151.64900662251654,0.9847338092371204,115.0,0.7467532467532467,62.0,0.4025974025974026,213,207,1
541,907.0,168.0,7.0,4.0,8.0,5.398809523809524,166.65060240963854,0.9919678714859437,143.0,0.8511904761904762,78.0,0.4642857142857143,231,230,4
542,1087.0,202.0,8.0,4.0,8.0,5.381188118811881,200.99,0.995,167.0,0.8267326732673267,88.0,0.43564356435643564,264,258,4
543,491.0,91.0,1.0,3.0,4.0,5.395604395604396,90.3183520599251,0.9925093632958802,76.0,0.8351648351648352,46.0,0.5054945054945055,116,117,2
544,742.0,136.0,2.0,4.0,7.0,5.455882352941177,134.64676616915423,0.9900497512437811,112.0,0.8235294117647058,63.0,0.4632352941176471,187,183,2
545,1114.0,211.0,6.0,7.0,10.0,5.279620853080568,206.6441223832528,0.9793560302523829,168.0,0.7962085308056872,111.0,0.5260663507109005,266,259,3
546,803.0,151.0,4.0,4.0,11.0,5.317880794701987,148.97315436241612,0.9865771812080538,132.0,0.8741721854304636,74.0,0.4900662251655629,208,209,3
547,644.0,127.0,2.0,2.0,10.0,5.070866141732283,125.32258064516128,0.9867919735839471,70.0,0.5511811023622047,53.0,0.41732283464566927,181,179,0
548,1419.0,265.0,11.0,4.0,12.0,5.354716981132076,262.3130544993663,0.9898605830164765,220.0,0.8301886792452831,109.0,0.41132075471698115,304,292,4
549,1101.0,196.0,8.0,2.0,9.0,5.61734693877551,193.65284974093262,0.9880247435761869,157.0,0.8010204081632653,80.0,0.40816326530612246,243,240,3
550,1017.0,189.0,3.0,4.0,10.0,5.380952380952381,185.96791443850267,0.983957219251337,144.0,0.7619047619047619,80.0,0.42328042328042326,262,261,3
551,1041.0,206.0,6.0,3.0,10.0,5.053398058252427,205.32679738562092,0.9967320261437909,166.0,0.8058252427184466,89.0,0.4320388349514563,276,275,3
552,97.0,18.0,0.0,2.0,0.0,5.388888888888889,18.0,1.0,8.0,0.4444444444444444,7.0,0.3888888888888889,25,25,1
553,791.0,150.0,11.0,4.0,6.0,5.273333333333333,148.64864864864865,0.990990990990991,110.0,0.7333333333333333,63.0,0.42,202,198,3
554,802.0,153.0,6.0,2.0,6.0,5.241830065359477,150.66219239373604,0.9847202117237649,136.0,0.8888888888888888,71.0,0.46405228758169936,210,207,3
555,1370.0,277.0,8.0,2.0,11.0,4.945848375451264,272.6495726495727,0.9842944860995404,234.0,0.8447653429602888,133.0,0.48014440433212996,348,337,4
556,363.0,65.0,0.0,3.0,3.0,5.584615384615384,65.0,1.0,58.0,0.8923076923076924,28.0,0.4307692307692308,98,98,2
557,973.0,190.0,8.0,5.0,4.0,5.121052631578947,188.98936170212767,0.9946808510638299,154.0,0.8105263157894737,81.0,0.4263157894736842,218,217,2
558,851.0,158.0,3.0,11.0,5.0,5.386075949367089,157.32478632478634,0.9957264957264959,123.0,0.7784810126582279,74.0,0.46835443037974683,207,207,3
559,794.0,148.0,3.0,3.0,9.0,5.364864864864865,147.662100456621,0.997716894977169,120.0,0.8108108108108109,66.0,0.44594594594594594,207,207,3
560,1168.0,233.0,12.0,4.0,13.0,5.012875536480687,230.982683982684,0.9913419913419914,178.0,0.7639484978540773,98.0,0.4206008583690987,317,315,3
561,725.0,134.0,1.0,2.0,6.0,5.41044776119403,131.30788804071247,0.9799096122441229,101.0,0.753731343283582,60.0,0.44776119402985076,209,207,3
562,1304.0,245.0,13.0,9.0,14.0,5.322448979591837,243.99176954732508,0.9958847736625513,187.0,0.763265306122449,103.0,0.4204081632653061,311,309,3
563,1125.0,216.0,9.0,6.0,11.0,5.208333333333333,213.6448598130841,0.9890965732087227,170.0,0.7870370370370371,93.0,0.4305555555555556,296,293,4
564,1173.0,219.0,4.0,4.0,11.0,5.3561643835616435,217.31797235023043,0.9923195084485408,187.0,0.8538812785388128,104.0,0.4748858447488584,292,287,4
565,809.0,157.0,3.0,6.0,10.0,5.1528662420382165,155.31182795698925,0.989247311827957,131.0,0.8343949044585988,71.0,0.45222929936305734,199,198,2
566,818.0,156.0,7.0,2.0,9.0,5.243589743589744,153.3115468409586,0.9827663259035808,123.0,0.7884615384615384,62.0,0.3974358974358974,201,201,3
567,589.0,117.0,4.0,4.0,5.0,5.034188034188034,116.66086956521738,0.9971014492753623,97.0,0.8290598290598291,49.0,0.4188034188034188,160,162,3
568,649.0,128.0,7.0,2.0,5.0,5.0703125,125.32258064516128,0.9790826612903225,95.0,0.7421875,56.0,0.4375,171,168,1
569,650.0,132.0,2.0,7.0,5.0,4.924242424242424,132.0,1.0,89.0,0.6742424242424242,55.0,0.4166666666666667,184,185,1
570,1110.0,210.0,3.0,4.0,13.0,5.285714285714286,206.6537216828479,0.9840653413468947,159.0,0.7571428571428571,75.0,0.35714285714285715,282,279,3
571,510.0,94.0,1.0,2.0,4.0,5.425531914893617,90.61538461538461,0.9639934533551554,66.0,0.7021276595744681,38.0,0.40425531914893614,141,138,2
572,506.0,94.0,2.0,3.0,6.0,5.382978723404255,93.31884057971014,0.9927536231884058,78.0,0.8297872340425532,43.0,0.4574468085106383,131,130,1
573,666.0,128.0,3.0,5.0,7.0,5.203125,126.98412698412699,0.9920634920634921,114.0,0.890625,67.0,0.5234375,162,159,2
574,1662.0,303.0,12.0,4.0,10.0,5.485148514851486,300.98671096345515,0.9933554817275747,258.0,0.8514851485148515,140.0,0.46204620462046203,378,364,4
575,1024.0,195.0,12.0,5.0,9.0,5.251282051282051,191.96891191709844,0.9844559585492227,164.0,0.841025641025641,92.0,0.4717948717948718,256,253,3
576,499.0,94.0,3.0,2.0,6.0,5.308510638297872,91.97802197802197,0.978489595510872,80.0,0.851063829787234,40.0,0.425531914893617,135,132,3
577,1191.0,217.0,5.0,7.0,15.0,5.488479262672811,213.29922480620155,0.9829457364341085,175.0,0.8064516129032258,71.0,0.3271889400921659,271,268,4
578,674.0,121.0,0.0,5.0,6.0,5.570247933884297,118.96638655462185,0.9831932773109243,101.0,0.8347107438016529,57.0,0.47107438016528924,176,176,3
579,642.0,117.0,0.0,4.0,3.0,5.487179487179487,116.32173913043478,0.9942028985507246,95.0,0.811965811965812,53.0,0.452991452991453,176,177,3
580,359.0,68.0,0.0,4.0,3.0,5.279411764705882,67.65656565656566,0.994949494949495,57.0,0.8382352941176471,32.0,0.47058823529411764,100,97,2
581,1082.0,206.0,6.0,5.0,11.0,5.252427184466019,204.31699346405227,0.991830065359477,169.0,0.8203883495145631,95.0,0.46116504854368934,280,277,2
582,1555.0,297.0,13.0,7.0,16.0,5.235690235690235,290.96598639455783,0.9796834558739321,211.0,0.7104377104377104,125.0,0.4208754208754209,366,360,4
583,1202.0,221.0,6.0,6.0,11.0,5.4389140271493215,219.31811263318113,0.9923896499238966,181.0,0.8190045248868778,99.0,0.4479638009049774,296,290,3
584,959.0,176.0,6.0,2.0,8.0,5.448863636363637,174.32562620423892,0.9904865125240847,146.0,0.8295454545454546,77.0,0.4375,217,214,3
585,1285.0,246.0,3.0,5.0,14.0,5.223577235772358,243.64754098360655,0.9904371584699453,200.0,0.8130081300813008,119.0,0.483739837398374,300,292,4
586,944.0,173.0,3.0,7.0,4.0,5.456647398843931,172.32553606237815,0.996101364522417,153.0,0.884393063583815,92.0,0.5317919075144508,224,225,2
587,861.0,158.0,4.0,4.0,8.0,5.449367088607595,154.96153846153848,0.980769230769231,134.0,0.8481012658227848,72.0,0.45569620253164556,219,215,3
588,765.0,139.0,3.0,4.0,5.0,5.503597122302159,137.98540145985402,0.9927007299270073,105.0,0.7553956834532374,49.0,0.35251798561151076,186,183,2
589,939.0,180.0,6.0,6.0,9.0,5.216666666666667,178.98876404494382,0.9943820224719101,147.0,0.8166666666666667,76.0,0.4222222222222222,221,221,3
590,557.0,107.0,3.0,4.0,7.0,5.205607476635514,105.64126984126983,0.9873015873015872,84.0,0.7850467289719626,45.0,0.4205607476635514,161,160,2
591,751.0,142.0,1.0,3.0,9.0,5.288732394366197,140.9857142857143,0.9928571428571429,114.0,0.8028169014084507,68.0,0.4788732394366197,212,211,3
592,293.0,60.0,2.0,3.0,1.0,4.883333333333334,60.0,1.0,43.0,0.7166666666666667,28.0,0.4666666666666667,86,88,1
593,913.0,173.0,5.0,7.0,8.0,5.277456647398844,170.63937621832358,0.98635477582846,138.0,0.7976878612716763,74.0,0.4277456647398844,223,219,3
594,920.0,181.0,5.0,7.0,11.0,5.082872928176796,178.64059590316575,0.9869646182495345,145.0,0.8011049723756906,79.0,0.43646408839779005,231,226,3
595,704.0,141.0,6.0,2.0,8.0,4.99290780141844,138.30917874396135,0.9809161613046905,112.0,0.7943262411347518,73.0,0.5177304964539007,183,183,3
596,1577.0,284.0,10.0,7.0,13.0,5.552816901408451,282.9929078014185,0.99645390070922,233.0,0.8204225352112676,128.0,0.4507042253521127,357,351,4
597,734.0,133.0,6.0,7.0,6.0,5.518796992481203,132.323155216285,0.9949109414758269,96.0,0.7218045112781954,54.0,0.40601503759398494,178,178,0
598,1305.0,256.0,7.0,9.0,10.0,5.09765625,254.65616797900262,0.994750656167979,213.0,0.83203125,125.0,0.48828125,303,298,2
599,1095.0,203.0,10.0,6.0,9.0,5.394088669950739,202.32669983416253,0.9966832504145937,149.0,0.7339901477832512,80.0,0.39408866995073893,260,253,3
600,456.0,90.0,0.0,2.0,4.0,5.066666666666666,88.31800766283526,0.9813111962537251,71.0,0.7888888888888889,39.0,0.43333333333333335,130,130,2
601,1229.0,241.0,15.0,7.0,13.0,5.0995850622406635,237.30264993026498,0.9846582984658298,207.0,0.8589211618257261,110.0,0.45643153526970953,272,269,4
602,1406.0,261.0,2.0,7.0,12.0,5.3869731800766285,259.992277992278,0.9961389961389961,208.0,0.7969348659003831,124.0,0.47509578544061304,329,324,4
603,999.0,192.0,3.0,2.0,6.0,5.203125,188.30511463844798,0.9807558054085832,162.0,0.84375,89.0,0.4635416666666667,239,234,2
604,1086.0,195.0,3.0,4.0,11.0,5.569230769230769,192.6424870466321,0.9879101899827288,167.0,0.8564102564102564,82.0,0.4205128205128205,261,257,3
605,536.0,96.0,0.0,3.0,5.0,5.583333333333333,94.97872340425532,0.9893617021276596,66.0,0.6875,38.0,0.3958333333333333,141,142,2
606,965.0,183.0,11.0,5.0,8.0,5.273224043715847,181.65193370165747,0.992633517495396,153.0,0.8360655737704918,88.0,0.4808743169398907,233,229,2
607,377.0,75.0,0.0,2.0,5.0,5.026666666666666,72.97222222222223,0.972962962962963,60.0,0.8,38.0,0.5066666666666667,106,101,1
608,1245.0,233.0,13.0,4.0,13.0,5.343347639484978,231.65512265512265,0.9942279942279942,197.0,0.8454935622317596,104.0,0.44635193133047213,234,228,2
609,861.0,168.0,4.0,6.0,7.0,5.125,165.65050505050505,0.986014911014911,138.0,0.8214285714285714,83.0,0.49404761904761907,224,220,3
610,869.0,156.0,3.0,4.0,9.0,5.57051282051282,153.97402597402598,0.987012987012987,129.0,0.8269230769230769,74.0,0.47435897435897434,225,223,3
611,559.0,100.0,0.0,4.0,6.0,5.59,99.31972789115646,0.9931972789115646,80.0,0.8,45.0,0.45,157,158,2
612,1133.0,207.0,1.0,4.0,9.0,5.473429951690822,204.98048780487807,0.9902439024390245,176.0,0.8502415458937198,97.0,0.46859903381642515,237,234,4
613,1219.0,236.0,8.0,5.0,13.0,5.165254237288136,234.99145299145297,0.9957264957264956,189.0,0.8008474576271186,121.0,0.5127118644067796,314,305,4
614,1266.0,239.0,3.0,6.0,11.0,5.297071129707113,237.31926863572434,0.9929676511954993,189.0,0.7907949790794979,97.0,0.40585774058577406,303,302,3
615,660.0,118.0,1.0,4.0,8.0,5.593220338983051,116.64367816091954,0.9885057471264367,93.0,0.788135593220339,53.0,0.4491525423728814,153,153,1
616,1749.0,315.0,9.0,6.0,13.0,5.552380952380952,313.3226837060703,0.9946751863684771,262.0,0.8317460317460318,145.0,0.4603174603174603,381,372,4
617,805.0,151.0,3.0,3.0,8.0,5.33112582781457,148.97315436241612,0.9865771812080538,120.0,0.7947019867549668,64.0,0.423841059602649,196,193,3
618,704.0,129.0,0.0,2.0,8.0,5.457364341085271,126.64550264550265,0.9817480825232763,91.0,0.7054263565891473,45.0,0.3488372093023256,147,142,2
619,939.0,174.0,3.0,2.0,8.0,5.396551724137931,170.30214424951265,0.9787479554569692,161.0,0.9252873563218391,94.0,0.5402298850574713,230,222,4
620,999.0,177.0,5.0,2.0,10.0,5.6440677966101696,172.9655172413793,0.9772063120981882,152.0,0.8587570621468926,73.0,0.4124293785310734,237,234,3
621,814.0,143.0,3.0,2.0,7.0,5.6923076923076925,140.32374100719423,0.9812849021482114,106.0,0.7412587412587412,60.0,0.4195804195804196,191,187,3
622,843.0,159.0,5.0,6.0,11.0,5.30188679245283,158.6624203821656,0.9978768577494692,118.0,0.7421383647798742,68.0,0.4276729559748428,199,199,0
623,1704.0,310.0,8.0,6.0,14.0,5.496774193548387,307.31601731601734,0.9913419913419914,254.0,0.8193548387096774,114.0,0.36774193548387096,377,372,3
