chars,words,commas,apostrophes,punctuations,avg_word_length,sentences,questions,avg_word_sentence,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
167.0,37.0,0.0,2.0,0.0,4.513513513513513,2.0,0.0,18.5,35.64705882352941,0.9634340222575517,22.0,0.5945945945945946,18.0,0.4864864864864865,51,52,0
929.0,192.0,3.0,2.0,0.0,4.838541666666667,12.0,0.0,16.0,189.31569664903,0.9860192533803646,132.0,0.6875,81.0,0.421875,253,250,3
647.0,123.0,0.0,2.0,0.0,5.260162601626016,7.0,0.0,17.571428571428573,119.62777777777777,0.9725835591689249,77.0,0.6260162601626016,34.0,0.2764227642276423,164,163,2
429.0,88.0,0.0,2.0,0.0,4.875,5.0,0.0,17.6,85.63529411764706,0.9731283422459893,59.0,0.6704545454545454,38.0,0.4318181818181818,111,112,1
557.0,111.0,5.0,2.0,0.0,5.018018018018018,3.0,0.0,37.0,109.32098765432099,0.9848737626515405,87.0,0.7837837837837838,46.0,0.4144144144144144,147,148,0
303.0,61.0,0.0,2.0,0.0,4.967213114754099,3.0,0.0,20.333333333333332,57.0,0.9344262295081968,41.0,0.6721311475409836,24.0,0.39344262295081966,86,87,1
234.0,51.0,0.0,2.0,0.0,4.588235294117647,2.0,0.0,25.5,50.0,0.9803921568627451,34.0,0.6666666666666666,26.0,0.5098039215686274,73,74,0
564.0,109.0,2.0,2.0,0.0,5.174311926605505,4.0,0.0,27.25,106.98113207547169,0.9814782759217586,80.0,0.7339449541284404,34.0,0.3119266055045872,139,136,2
448.0,91.0,5.0,2.0,0.0,4.923076923076923,1.0,0.0,91.0,88.65900383141764,0.9742747673782157,69.0,0.7582417582417582,37.0,0.4065934065934066,128,129,2
761.0,152.0,6.0,2.0,0.0,5.006578947368421,8.0,3.0,19.0,148.64864864864865,0.9779516358463727,126.0,0.8289473684210527,57.0,0.375,207,202,2
312.0,59.0,0.0,2.0,0.0,5.288135593220339,1.0,0.0,59.0,57.30952380952381,0.9713478611783697,45.0,0.7627118644067796,23.0,0.3898305084745763,89,90,1
325.0,71.0,0.0,2.0,0.0,4.577464788732394,1.0,0.0,71.0,68.97058823529412,0.9714167357083678,49.0,0.6901408450704225,27.0,0.38028169014084506,105,105,1
700.0,142.0,1.0,2.0,0.0,4.929577464788732,6.0,0.0,23.666666666666668,139.6474820143885,0.9834329719323133,96.0,0.676056338028169,47.0,0.33098591549295775,176,174,2
351.0,66.0,1.0,2.0,0.0,5.318181818181818,4.0,0.0,16.5,65.0,0.9848484848484849,50.0,0.7575757575757576,26.0,0.3939393939393939,102,102,0
180.0,38.0,0.0,2.0,0.0,4.7368421052631575,1.0,0.0,38.0,36.64761904761905,0.9644110275689224,28.0,0.7368421052631579,18.0,0.47368421052631576,59,60,0
306.0,64.0,1.0,2.0,0.0,4.78125,3.0,0.0,21.333333333333332,63.655913978494624,0.9946236559139785,44.0,0.6875,22.0,0.34375,92,90,1
589.0,122.0,4.0,2.0,0.0,4.827868852459017,4.0,0.0,30.5,119.32203389830508,0.9780494581828285,99.0,0.8114754098360656,53.0,0.4344262295081967,148,150,2
732.0,144.0,6.0,2.0,0.0,5.083333333333333,6.0,0.0,24.0,143.3239436619718,0.9953051643192486,99.0,0.6875,53.0,0.3680555555555556,183,178,3
417.0,85.0,2.0,2.0,0.0,4.905882352941177,5.0,0.0,17.0,82.31687242798354,0.9684337932703946,56.0,0.6588235294117647,31.0,0.36470588235294116,115,111,2
543.0,111.0,7.0,4.0,1.0,4.891891891891892,4.0,0.0,27.75,107.64174454828661,0.9697454463809605,74.0,0.6666666666666666,37.0,0.3333333333333333,145,143,2
583.0,113.0,3.0,2.0,0.0,5.15929203539823,6.0,0.0,18.833333333333332,109.32098765432099,0.9674423686223096,74.0,0.6548672566371682,36.0,0.3185840707964602,163,160,3
485.0,99.0,7.0,2.0,0.0,4.898989898989899,4.0,0.0,24.75,97.31944444444444,0.9830246913580247,74.0,0.7474747474747475,42.0,0.42424242424242425,132,127,2
702.0,139.0,5.0,2.0,0.0,5.0503597122302155,4.0,0.0,34.75,138.323600973236,0.9951338199513382,98.0,0.7050359712230215,61.0,0.43884892086330934,200,199,3
566.0,109.0,4.0,2.0,0.0,5.192660550458716,4.0,0.0,27.25,107.32075471698113,0.984594079972304,82.0,0.7522935779816514,36.0,0.3302752293577982,144,139,1
259.0,55.0,1.0,2.0,0.0,4.709090909090909,1.0,0.0,55.0,55.0,1.0,40.0,0.7272727272727273,22.0,0.4,83,82,1
369.0,75.0,4.0,4.0,0.0,4.92,4.0,0.0,18.75,75.0,1.0,60.0,0.8,28.0,0.37333333333333335,107,108,0
467.0,104.0,4.0,2.0,0.0,4.490384615384615,8.0,0.0,13.0,102.32013201320132,0.9838474232038588,80.0,0.7692307692307693,38.0,0.36538461538461536,138,138,2
293.0,62.0,0.0,2.0,0.0,4.725806451612903,4.0,0.0,15.5,61.0,0.9838709677419355,47.0,0.7580645161290323,22.0,0.3548387096774194,94,94,1
179.0,33.0,0.0,2.0,0.0,5.424242424242424,2.0,0.0,16.5,31.644444444444446,0.958922558922559,23.0,0.696969696969697,11.0,0.3333333333333333,41,43,1
407.0,83.0,0.0,2.0,0.0,4.903614457831325,4.0,0.0,20.75,78.97435897435898,0.9514983008958913,49.0,0.5903614457831325,29.0,0.3493975903614458,113,110,1
643.0,134.0,0.0,2.0,0.0,4.798507462686567,6.0,0.0,22.333333333333332,131.30788804071247,0.9799096122441229,91.0,0.6791044776119403,60.0,0.44776119402985076,144,140,2
382.0,79.0,0.0,2.0,0.0,4.8354430379746836,5.0,0.0,15.8,76.65777777777777,0.9703516174402249,48.0,0.6075949367088608,23.0,0.2911392405063291,112,109,2
187.0,43.0,0.0,2.0,0.0,4.348837209302325,2.0,0.0,21.5,41.65,0.9686046511627907,32.0,0.7441860465116279,20.0,0.46511627906976744,70,71,1
384.0,80.0,3.0,3.0,0.0,4.8,5.0,0.0,16.0,79.31623931623932,0.9914529914529915,61.0,0.7625,32.0,0.4,106,108,1
405.0,86.0,2.0,2.0,0.0,4.709302325581396,4.0,0.0,21.5,85.0,0.9883720930232558,64.0,0.7441860465116279,35.0,0.4069767441860465,124,124,2
680.0,137.0,4.0,2.0,1.0,4.963503649635037,9.0,0.0,15.222222222222221,135.64691358024692,0.9901234567901235,92.0,0.6715328467153284,58.0,0.4233576642335766,186,182,2
489.0,94.0,1.0,2.0,0.0,5.202127659574468,2.0,0.0,47.0,93.0,0.9893617021276596,74.0,0.7872340425531915,37.0,0.39361702127659576,136,137,0
514.0,97.0,3.0,2.0,0.0,5.298969072164948,3.0,0.0,32.333333333333336,92.31868131868131,0.9517389826668177,70.0,0.7216494845360825,32.0,0.32989690721649484,145,144,2
508.0,102.0,2.0,2.0,0.0,4.980392156862745,4.0,0.0,25.5,99.31972789115646,0.9737228224623182,74.0,0.7254901960784313,33.0,0.3235294117647059,131,132,1
513.0,108.0,0.0,2.0,0.0,4.75,6.0,0.0,18.0,107.32075471698113,0.9937106918238994,83.0,0.7685185185185185,42.0,0.3888888888888889,149,147,1
347.0,72.0,4.0,4.0,0.0,4.819444444444445,2.0,0.0,36.0,72.0,1.0,53.0,0.7361111111111112,28.0,0.3888888888888889,105,107,1
710.0,143.0,1.0,2.0,0.0,4.965034965034965,8.0,0.0,17.875,141.32380952380953,0.9882783882783883,94.0,0.6573426573426573,62.0,0.43356643356643354,186,185,2
899.0,178.0,3.0,2.0,0.0,5.050561797752809,12.0,0.0,14.833333333333334,174.64,0.9811235955056179,140.0,0.7865168539325843,61.0,0.34269662921348315,214,205,2
436.0,87.0,4.0,2.0,0.0,5.011494252873563,3.0,0.0,29.0,85.65873015873017,0.9845831052727605,53.0,0.6091954022988506,39.0,0.4482758620689655,130,126,1
1140.0,223.0,6.0,4.0,0.0,5.112107623318385,10.0,0.0,22.3,220.64555052790348,0.9894419306184012,155.0,0.695067264573991,83.0,0.3721973094170404,294,288,3
300.0,64.0,0.0,2.0,0.0,4.6875,3.0,0.0,21.333333333333332,62.0,0.96875,44.0,0.6875,24.0,0.375,95,94,1
843.0,174.0,11.0,5.0,0.0,4.844827586206897,6.0,0.0,29.0,171.32549019607845,0.9846292540004509,132.0,0.7586206896551724,67.0,0.3850574712643678,222,223,2
676.0,138.0,6.0,2.0,0.0,4.898550724637682,5.0,0.0,27.6,135.9851851851852,0.9853998926462696,102.0,0.7391304347826086,57.0,0.41304347826086957,179,181,2
280.0,55.0,0.0,2.0,0.0,5.090909090909091,1.0,0.0,55.0,54.0,0.9818181818181818,35.0,0.6363636363636364,24.0,0.43636363636363634,80,79,0
268.0,54.0,0.0,2.0,0.0,4.962962962962963,2.0,0.0,27.0,53.0,0.9814814814814815,34.0,0.6296296296296297,21.0,0.3888888888888889,75,76,1
282.0,59.0,0.0,2.0,0.0,4.779661016949152,4.0,0.0,14.75,57.654761904761905,0.9771993543179984,41.0,0.6949152542372882,19.0,0.3220338983050847,88,89,1
213.0,44.0,0.0,2.0,0.0,4.840909090909091,2.0,0.0,22.0,42.65040650406504,0.9693274205469327,28.0,0.6363636363636364,20.0,0.45454545454545453,58,60,0
406.0,83.0,1.0,2.0,0.0,4.891566265060241,3.0,0.0,27.666666666666668,80.97500000000001,0.9756024096385543,58.0,0.6987951807228916,36.0,0.43373493975903615,114,110,2
633.0,119.0,3.0,2.0,0.0,5.319327731092437,6.0,0.0,19.833333333333332,117.32183908045977,0.9858978073988216,82.0,0.6890756302521008,43.0,0.36134453781512604,154,152,1
456.0,81.0,1.0,2.0,0.0,5.62962962962963,4.0,0.0,20.25,79.65811965811966,0.9834335760261687,48.0,0.5925925925925926,21.0,0.25925925925925924,114,113,2
170.0,33.0,0.0,2.0,0.0,5.151515151515151,2.0,0.0,16.5,32.0,0.9696969696969697,18.0,0.5454545454545454,13.0,0.3939393939393939,47,47,1
1065.0,211.0,2.0,2.0,0.0,5.04739336492891,13.0,0.0,16.23076923076923,206.2980769230769,0.977716004374772,150.0,0.7109004739336493,85.0,0.4028436018957346,253,252,3
721.0,140.0,7.0,2.0,0.0,5.15,9.0,0.0,15.555555555555555,136.64705882352942,0.9760504201680673,91.0,0.65,58.0,0.4142857142857143,188,182,3
619.0,121.0,6.0,2.0,0.0,5.115702479338843,4.0,0.0,30.25,119.66101694915254,0.9889340243731615,97.0,0.8016528925619835,45.0,0.371900826446281,162,164,2
220.0,47.0,0.0,2.0,0.0,4.680851063829787,2.0,0.0,23.5,46.0,0.9787234042553191,36.0,0.7659574468085106,23.0,0.48936170212765956,72,73,0
615.0,124.0,2.0,2.0,0.0,4.959677419354839,8.0,0.0,15.5,121.6611111111111,0.9811379928315411,77.0,0.6209677419354839,45.0,0.3629032258064516,174,168,2
501.0,106.0,6.0,2.0,0.0,4.726415094339623,5.0,0.0,21.2,104.32038834951456,0.9841546070708921,82.0,0.7735849056603774,49.0,0.46226415094339623,137,132,0
946.0,196.0,12.0,4.0,0.0,4.826530612244898,8.0,1.0,24.5,193.9896373056995,0.9897430474780586,159.0,0.8112244897959183,81.0,0.413265306122449,267,265,2
330.0,64.0,2.0,2.0,0.0,5.15625,2.0,0.0,32.0,60.65536723163842,0.9477401129943503,41.0,0.640625,21.0,0.328125,94,93,0
461.0,91.0,2.0,2.0,0.0,5.065934065934066,2.0,0.0,45.5,90.3183520599251,0.9925093632958802,66.0,0.7252747252747253,37.0,0.4065934065934066,135,136,1
342.0,70.0,0.0,2.0,0.0,4.885714285714286,3.0,0.0,23.333333333333332,68.65671641791045,0.9808102345415778,50.0,0.7142857142857143,31.0,0.44285714285714284,108,109,1
244.0,42.0,2.0,2.0,0.0,5.809523809523809,3.0,0.0,14.0,40.649572649572654,0.967846967846968,28.0,0.6666666666666666,11.0,0.2619047619047619,58,59,0
191.0,37.0,0.0,2.0,0.0,5.162162162162162,1.0,0.0,37.0,37.0,1.0,24.0,0.6486486486486487,15.0,0.40540540540540543,64,65,1
112.0,21.0,0.0,2.0,0.0,5.333333333333333,3.0,0.0,7.0,20.0,0.9523809523809523,9.0,0.42857142857142855,5.0,0.23809523809523808,26,24,0
312.0,71.0,1.0,2.0,0.0,4.394366197183099,3.0,0.0,23.666666666666668,69.65686274509804,0.9810825738746203,54.0,0.7605633802816901,29.0,0.4084507042253521,96,97,0
200.0,39.0,0.0,2.0,0.0,5.128205128205129,2.0,0.0,19.5,37.648148148148145,0.9653371320037986,28.0,0.717948717948718,13.0,0.3333333333333333,56,55,0
768.0,153.0,4.0,2.0,0.0,5.019607843137255,6.0,0.0,25.5,151.64900662251654,0.9911699779249447,106.0,0.6928104575163399,62.0,0.40522875816993464,197,195,3
433.0,96.0,2.0,2.0,0.0,4.510416666666667,4.0,0.0,24.0,92.31868131868131,0.9616529304029303,69.0,0.71875,40.0,0.4166666666666667,133,133,1
525.0,106.0,3.0,2.0,0.0,4.952830188679245,3.0,0.0,35.333333333333336,103.99999999999999,0.981132075471698,80.0,0.7547169811320755,45.0,0.42452830188679247,150,152,1
573.0,119.0,11.0,4.0,0.0,4.815126050420168,5.0,0.0,23.8,117.98290598290598,0.9914529914529914,89.0,0.7478991596638656,40.0,0.33613445378151263,140,142,2
799.0,156.0,8.0,2.0,0.0,5.121794871794871,7.0,0.0,22.285714285714285,154.3116883116883,0.9891774891774892,117.0,0.75,58.0,0.3717948717948718,215,211,3
583.0,125.0,1.0,2.0,0.0,4.664,11.0,0.0,11.363636363636363,121.98347107438016,0.9758677685950413,85.0,0.68,44.0,0.352,159,157,1
869.0,169.0,11.0,2.0,0.0,5.1420118343195265,7.0,0.0,24.142857142857142,167.66265060240963,0.9920866899550865,104.0,0.6153846153846154,68.0,0.40236686390532544,209,203,3
1329.0,255.0,14.0,2.0,0.0,5.211764705882353,9.0,0.0,28.333333333333332,252.6482213438735,0.9907773386034255,198.0,0.7764705882352941,102.0,0.4,320,319,3
362.0,79.0,0.0,2.0,0.0,4.582278481012659,4.0,0.0,19.75,76.31555555555555,0.9660196905766525,53.0,0.6708860759493671,31.0,0.3924050632911392,115,113,0
825.0,157.0,6.0,2.0,0.0,5.254777070063694,4.0,0.0,39.25,156.66236559139784,0.9978494623655914,111.0,0.7070063694267515,55.0,0.3503184713375796,184,179,2
701.0,141.0,9.0,3.0,0.0,4.971631205673759,4.0,0.0,35.25,140.66187050359713,0.9976019184652278,91.0,0.6453900709219859,65.0,0.46099290780141844,186,187,2
371.0,73.0,2.0,2.0,0.0,5.082191780821918,5.0,0.0,14.6,71.31428571428572,0.976908023483366,54.0,0.7397260273972602,25.0,0.3424657534246575,93,91,1
800.0,164.0,3.0,4.0,0.0,4.878048780487805,7.0,0.0,23.428571428571427,158.9748427672956,0.9693587973615585,115.0,0.7012195121951219,76.0,0.4634146341463415,207,206,2
489.0,104.0,4.0,2.0,0.0,4.701923076923077,5.0,0.0,20.8,102.66006600660066,0.9871160192942371,86.0,0.8269230769230769,36.0,0.34615384615384615,130,130,2
889.0,176.0,9.0,4.0,0.0,5.051136363636363,8.0,0.0,22.0,173.65125240847783,0.9866548432299876,134.0,0.7613636363636364,66.0,0.375,218,216,3
451.0,98.0,1.0,2.0,0.0,4.6020408163265305,5.0,0.0,19.6,96.31929824561402,0.9828499820981023,63.0,0.6428571428571429,39.0,0.3979591836734694,141,139,1
497.0,109.0,4.0,2.0,0.0,4.559633027522936,4.0,0.0,27.25,106.64150943396226,0.9783624718712134,77.0,0.7064220183486238,40.0,0.3669724770642202,151,152,2
255.0,53.0,0.0,3.0,0.0,4.811320754716981,2.0,0.0,26.5,53.0,1.0,35.0,0.660377358490566,22.0,0.41509433962264153,79,81,0
134.0,26.0,0.0,2.0,0.0,5.153846153846154,1.0,0.0,26.0,24.637681159420293,0.9476031215161651,21.0,0.8076923076923077,10.0,0.38461538461538464,39,40,1
735.0,145.0,7.0,2.0,0.0,5.068965517241379,5.0,0.0,29.0,141.64775413711584,0.976881063014592,99.0,0.6827586206896552,44.0,0.30344827586206896,199,200,2
302.0,67.0,1.0,3.0,0.0,4.507462686567164,3.0,0.0,22.333333333333332,63.280423280423285,0.9444839295585565,44.0,0.6567164179104478,26.0,0.3880597014925373,85,87,1
884.0,180.0,9.0,2.0,0.0,4.911111111111111,6.0,0.0,30.0,176.9774011299435,0.9832077840552417,128.0,0.7111111111111111,73.0,0.40555555555555556,234,235,3
666.0,139.0,0.0,2.0,0.0,4.7913669064748206,3.0,0.0,46.333333333333336,135.66169154228854,0.975983392390565,91.0,0.6546762589928058,48.0,0.34532374100719426,191,186,2
506.0,108.0,4.0,2.0,0.0,4.685185185185185,6.0,0.0,18.0,104.98076923076924,0.9720441595441597,81.0,0.75,42.0,0.3888888888888889,147,146,1
963.0,186.0,3.0,4.0,0.0,5.17741935483871,9.0,0.0,20.666666666666668,185.66304347826087,0.9981884057971014,124.0,0.6666666666666666,60.0,0.3225806451612903,240,231,3
1607.0,317.0,12.0,2.0,0.0,5.069400630914826,16.0,0.0,19.8125,314.3164021164021,0.9915343915343915,216.0,0.6813880126182965,115.0,0.3627760252365931,386,367,3
443.0,85.0,1.0,2.0,0.0,5.211764705882353,2.0,0.0,42.5,82.65843621399176,0.9724521907528443,66.0,0.7764705882352941,34.0,0.4,121,121,1
438.0,93.0,1.0,4.0,0.0,4.709677419354839,5.0,0.0,18.6,91.65925925925926,0.9855834328952608,65.0,0.6989247311827957,32.0,0.34408602150537637,132,131,2
343.0,68.0,1.0,2.0,0.0,5.044117647058823,3.0,0.0,22.666666666666668,67.0,0.9852941176470589,52.0,0.7647058823529411,29.0,0.4264705882352941,91,92,1
230.0,42.0,0.0,2.0,0.0,5.476190476190476,2.0,0.0,21.0,41.0,0.9761904761904762,28.0,0.6666666666666666,12.0,0.2857142857142857,62,62,1
170.0,37.0,0.0,2.0,0.0,4.594594594594595,1.0,0.0,37.0,36.0,0.972972972972973,34.0,0.918918918918919,18.0,0.4864864864864865,60,61,0
470.0,98.0,3.0,2.0,0.0,4.795918367346939,5.0,0.0,19.6,96.65964912280701,0.9863229502327246,74.0,0.7551020408163265,39.0,0.3979591836734694,123,122,2
753.0,155.0,1.0,8.0,0.0,4.858064516129033,10.0,0.0,15.5,152.98684210526315,0.9870118845500848,98.0,0.632258064516129,49.0,0.3161290322580645,180,173,2
250.0,49.0,0.0,4.0,0.0,5.1020408163265305,3.0,0.0,16.333333333333332,48.304964539007095,0.9858156028368795,30.0,0.6122448979591837,17.0,0.3469387755102041,68,67,1
252.0,50.0,1.0,2.0,0.0,5.04,2.0,0.0,25.0,49.0,0.98,35.0,0.7,14.0,0.28,70,70,1
407.0,79.0,5.0,4.0,0.0,5.151898734177215,3.0,0.0,26.333333333333332,79.0,1.0,56.0,0.7088607594936709,33.0,0.4177215189873418,114,114,2
489.0,99.0,1.0,2.0,0.0,4.9393939393939394,6.0,0.0,16.5,96.97916666666666,0.979587542087542,66.0,0.6666666666666666,35.0,0.35353535353535354,144,143,2
313.0,65.0,2.0,2.0,0.0,4.815384615384615,2.0,0.0,32.5,64.0,0.9846153846153847,53.0,0.8153846153846154,28.0,0.4307692307692308,92,91,0
152.0,31.0,0.0,2.0,0.0,4.903225806451613,1.0,0.0,31.0,30.000000000000004,0.9677419354838711,22.0,0.7096774193548387,13.0,0.41935483870967744,45,44,0
178.0,32.0,0.0,2.0,0.0,5.5625,1.0,0.0,32.0,30.64367816091954,0.9576149425287356,14.0,0.4375,11.0,0.34375,54,55,0
711.0,143.0,9.0,2.0,0.0,4.972027972027972,7.0,0.0,20.428571428571427,141.66190476190476,0.9906426906426906,104.0,0.7272727272727273,55.0,0.38461538461538464,185,184,3
407.0,83.0,1.0,2.0,0.0,4.903614457831325,5.0,0.0,16.6,81.65833333333333,0.9838353413654618,52.0,0.6265060240963856,28.0,0.3373493975903614,121,116,2
623.0,127.0,4.0,4.0,0.0,4.905511811023622,5.0,0.0,25.4,125.0,0.984251968503937,100.0,0.7874015748031497,44.0,0.3464566929133858,178,174,2
1071.0,215.0,13.0,2.0,0.0,4.981395348837209,8.0,0.0,26.875,212.99056603773585,0.9906537955243527,159.0,0.7395348837209302,75.0,0.3488372093023256,222,223,2
546.0,116.0,0.0,4.0,0.0,4.706896551724138,4.0,0.0,29.0,114.66076696165192,0.9884548876004475,74.0,0.6379310344827587,50.0,0.43103448275862066,142,133,1
997.0,196.0,3.0,2.0,0.0,5.086734693877551,10.0,0.0,19.6,192.97927461139895,0.9845881357724436,135.0,0.6887755102040817,75.0,0.3826530612244898,244,240,3
228.0,49.0,0.0,3.0,0.0,4.653061224489796,3.0,0.0,16.333333333333332,48.65248226950355,0.9929078014184398,33.0,0.673469387755102,19.0,0.3877551020408163,66,68,1
164.0,37.0,0.0,2.0,0.0,4.4324324324324325,2.0,0.0,18.5,35.0,0.9459459459459459,21.0,0.5675675675675675,14.0,0.3783783783783784,53,53,0
765.0,158.0,4.0,2.0,0.0,4.841772151898734,11.0,0.0,14.363636363636363,152.28571428571428,0.9638336347197106,119.0,0.7531645569620253,59.0,0.37341772151898733,199,194,1
1075.0,210.0,4.0,4.0,0.0,5.119047619047619,10.0,1.0,21.0,206.6441223832528,0.9840196303964419,144.0,0.6857142857142857,71.0,0.3380952380952381,291,285,1
576.0,109.0,1.0,2.0,0.0,5.284403669724771,4.0,0.0,27.25,106.66031746031746,0.9785350225717198,62.0,0.5688073394495413,39.0,0.3577981651376147,155,154,2
374.0,71.0,0.0,2.0,0.0,5.267605633802817,2.0,0.0,35.5,70.31400966183574,0.9903381642512076,47.0,0.6619718309859155,22.0,0.30985915492957744,100,101,1
439.0,89.0,6.0,2.0,0.0,4.932584269662922,4.0,0.0,22.25,87.65891472868218,0.9849316261649683,67.0,0.7528089887640449,29.0,0.3258426966292135,123,123,1
574.0,112.0,1.0,2.0,0.0,5.125,6.0,0.0,18.666666666666668,110.3211009174312,0.9850098296199213,81.0,0.7232142857142857,50.0,0.44642857142857145,152,150,2
173.0,35.0,1.0,2.0,0.0,4.942857142857143,2.0,0.0,17.5,35.0,1.0,23.0,0.6571428571428571,15.0,0.42857142857142855,49,50,0
495.0,101.0,2.0,2.0,0.0,4.900990099009901,4.0,0.0,25.25,98.65979381443299,0.9768296417270593,75.0,0.7425742574257426,38.0,0.37623762376237624,140,139,1
762.0,145.0,10.0,4.0,1.0,5.255172413793104,6.0,0.0,24.166666666666668,143.986013986014,0.9930069930069931,97.0,0.6689655172413793,50.0,0.3448275862068966,197,191,3
353.0,73.0,4.0,2.0,0.0,4.835616438356165,2.0,0.0,36.5,72.0,0.9863013698630136,57.0,0.7808219178082192,29.0,0.3972602739726027,109,109,1
338.0,67.0,1.0,2.0,0.0,5.044776119402985,3.0,0.0,22.333333333333332,66.0,0.9850746268656716,46.0,0.6865671641791045,16.0,0.23880597014925373,97,94,0
1265.0,259.0,8.0,4.0,0.0,4.884169884169884,14.0,0.0,18.5,257.32036316472113,0.9935149156939039,216.0,0.833976833976834,99.0,0.38223938223938225,297,295,2
379.0,72.0,0.0,2.0,0.0,5.263888888888889,2.0,0.0,36.0,70.65700483091787,0.9813472893183037,43.0,0.5972222222222222,19.0,0.2638888888888889,108,105,1
609.0,129.0,3.0,2.0,0.0,4.72093023255814,6.0,0.0,21.5,128.66141732283464,0.9973753280839894,96.0,0.7441860465116279,53.0,0.4108527131782946,175,174,2
320.0,67.0,0.0,2.0,0.0,4.776119402985074,6.0,0.0,11.166666666666666,64.96875,0.9696828358208955,43.0,0.6417910447761194,23.0,0.34328358208955223,96,93,1
254.0,48.0,0.0,2.0,0.0,5.291666666666667,1.0,0.0,48.0,47.0,0.9791666666666666,27.0,0.5625,19.0,0.3958333333333333,68,67,1
336.0,68.0,1.0,2.0,0.0,4.9411764705882355,1.0,0.0,68.0,67.0,0.9852941176470589,51.0,0.75,27.0,0.39705882352941174,105,108,1
1129.0,215.0,7.0,4.0,0.0,5.251162790697674,7.0,0.0,30.714285714285715,212.981220657277,0.9906103286384976,146.0,0.6790697674418604,92.0,0.42790697674418604,299,295,2
817.0,160.0,11.0,2.0,1.0,5.10625,4.0,0.0,40.0,155.6494623655914,0.9728091397849463,121.0,0.75625,55.0,0.34375,213,209,2
351.0,72.0,5.0,3.0,0.0,4.875,3.0,0.0,24.0,72.0,1.0,52.0,0.7222222222222222,26.0,0.3611111111111111,96,98,2
763.0,150.0,2.0,2.0,1.0,5.086666666666667,7.0,0.0,21.428571428571427,149.66216216216216,0.9977477477477478,101.0,0.6733333333333333,53.0,0.35333333333333333,198,196,3
42.0,9.0,0.0,2.0,0.0,4.666666666666667,1.0,0.0,9.0,8.0,0.8888888888888888,5.0,0.5555555555555556,1.0,0.1111111111111111,11,11,0
728.0,146.0,4.0,2.0,0.0,4.986301369863014,6.0,0.0,24.333333333333332,144.32400932400932,0.988520611808283,109.0,0.7465753424657534,58.0,0.3972602739726027,194,193,2
216.0,42.0,0.0,2.0,0.0,5.142857142857143,1.0,0.0,42.0,42.0,1.0,33.0,0.7857142857142857,13.0,0.30952380952380953,65,67,0
820.0,164.0,0.0,2.0,0.0,5.0,8.0,0.0,20.5,160.65,0.9795731707317074,113.0,0.6890243902439024,65.0,0.39634146341463417,216,212,2
151.0,28.0,0.0,2.0,0.0,5.392857142857143,1.0,0.0,28.0,27.0,0.9642857142857143,19.0,0.6785714285714286,12.0,0.42857142857142855,43,44,0
244.0,49.0,0.0,2.0,0.0,4.979591836734694,3.0,0.0,16.333333333333332,47.30434782608695,0.9653948535936113,34.0,0.6938775510204082,20.0,0.40816326530612246,70,70,1
531.0,112.0,0.0,2.0,0.0,4.741071428571429,1.0,0.0,112.0,106.66031746031746,0.9523242630385488,74.0,0.6607142857142857,47.0,0.41964285714285715,161,158,0
686.0,143.0,8.0,2.0,0.0,4.7972027972027975,9.0,0.0,15.88888888888889,143.0,1.0,104.0,0.7272727272727273,56.0,0.3916083916083916,188,189,2
509.0,97.0,1.0,2.0,0.0,5.247422680412371,5.0,0.0,19.4,95.63859649122806,0.9859649122807016,59.0,0.6082474226804123,33.0,0.3402061855670103,138,138,2
167.0,33.0,0.0,3.0,0.0,5.0606060606060606,1.0,0.0,33.0,32.64516129032258,0.9892473118279569,24.0,0.7272727272727273,11.0,0.3333333333333333,51,55,1
360.0,78.0,1.0,2.0,0.0,4.615384615384615,3.0,0.0,26.0,76.0,0.9743589743589743,55.0,0.7051282051282052,25.0,0.32051282051282054,108,110,0
511.0,105.0,7.0,2.0,0.0,4.866666666666666,4.0,0.0,26.25,103.99999999999999,0.9904761904761903,75.0,0.7142857142857143,43.0,0.4095238095238095,118,120,2
250.0,51.0,2.0,2.0,0.0,4.901960784313726,2.0,0.0,25.5,50.0,0.9803921568627451,39.0,0.7647058823529411,20.0,0.39215686274509803,80,82,0
148.0,29.0,0.0,2.0,0.0,5.103448275862069,2.0,0.0,14.5,28.0,0.9655172413793104,19.0,0.6551724137931034,11.0,0.3793103448275862,36,38,0
686.0,130.0,7.0,2.0,0.0,5.276923076923077,5.0,0.0,26.0,129.0,0.9923076923076923,86.0,0.6615384615384615,48.0,0.36923076923076925,154,150,2
606.0,125.0,6.0,2.0,0.0,4.848,6.0,0.0,20.833333333333332,123.3224043715847,0.9865792349726775,98.0,0.784,47.0,0.376,168,169,2
413.0,78.0,0.0,2.0,0.0,5.294871794871795,4.0,0.0,19.5,75.63111111111111,0.9696296296296296,51.0,0.6538461538461539,24.0,0.3076923076923077,97,99,1
511.0,92.0,6.0,2.0,0.0,5.554347826086956,4.0,0.0,23.0,89.6367041198502,0.9743120013027194,58.0,0.6304347826086957,24.0,0.2608695652173913,117,114,2
513.0,100.0,5.0,2.0,0.0,5.13,7.0,0.0,14.285714285714286,99.0,0.99,70.0,0.7,34.0,0.34,139,139,2
